Portfolio Name,Scheme Code,ISIN,Scheme Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction NAV,NAV,Date
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-07-08,Investment (SIP),1000,0.05,18.62,53.7019,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-07-15,Investment (SIP),1000,0.05,18.05,55.398,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-07-22,Investment (SIP),1000,0.05,17.891,55.8914,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-07-29,Investment (SIP),1000,0.05,17.421,57.3997,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-08-05,Investment (SIP),1000,0.05,18.235,54.8354,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-08-12,Investment (SIP),1000,0.05,17.892,55.8896,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-08-19,Investment (SIP),1000,0.05,17.07,58.5804,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-08-26,Investment (SIP),1000,0.05,16.849,59.3466,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-09-02,Investment (SIP),1000,0.05,16.519,60.5326,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-09-09,Investment (SIP),1000,0.05,16.852,59.3381,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-09-16,Investment (SIP),1000,0.05,16.235,61.5929,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-09-23,Investment (SIP),1000,0.05,16.431,60.8582,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-09-30,Investment (SIP),1000,0.05,16.671,59.9808,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-10-08,Investment (SIP),1250,0.06,20.721,60.3226,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-10-14,Investment (SIP),1250,0.06,20.313,61.5346,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-10-21,Investment (SIP),1250,0.06,20.844,59.9677,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-10-28,Investment (SIP),1250,0.06,20.881,59.86,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-11-05,Investment (SIP),1250,0.06,21.373,58.4812,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-11-11,Investment (SIP),1250,0.06,20.569,60.7692,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-11-18,Investment (SIP),1250,0.06,21.122,59.176,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-11-25,Investment (SIP),1250,0.06,20.268,61.6715,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-12-02,Investment (SIP),1250,0.06,20.03,62.4024,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-12-09,Investment (SIP),1250,0.06,19.342,64.6232,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-12-16,Investment (SIP),1250,0.06,19.032,65.6766,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-12-23,Investment (SIP),1400,0.07,22.271,62.8589,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2024-12-30,Investment (SIP),1400,0.07,22.222,62.9963,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-01-06,Investment (SIP),1400,0.07,22.444,62.3757,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-01-13,Investment (SIP),1400,0.07,22.901,61.1286,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-01-20,Investment (SIP),1400,0.07,23.178,60.3999,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-01-27,Investment (SIP),1400,0.07,24.064,58.1747,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-02-03,Investment (SIP),1400,0.07,23.661,59.1667,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-02-10,Investment (SIP),1400,0.07,23.56,59.4198,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-02-17,Investment (SIP),1400,0.07,24.544,57.0387,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-02-24,Investment (SIP),1400,0.07,25.217,55.5153,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-03-03,Investment (SIP),1400,0.07,26.51,52.8081,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-03-10,Investment (SIP),1400,0.07,26.597,52.6348,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-03-17,Investment (SIP),1400,0.07,27.798,50.3611,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-03-24,Investment (SIP),1400,0.07,26.544,52.739,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-04-01,Investment (SIP),1400,0.07,27.471,50.9594,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-04-08,Investment (SIP),1400,0.07,29.048,48.193,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-04-15,Investment (SIP),1400,0.07,28.661,48.8451,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-04-22,Investment (SIP),1400,0.07,28.102,49.8167,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-04-29,Investment (SIP),1400,0.07,26.995,51.8583,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-05-06,Investment (SIP),1400,0.07,27.122,51.6169,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-05-13,Investment (SIP),1400,0.07,25.997,53.8501,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-05-20,Investment (SIP),1400,0.07,25.837,54.1829,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-05-27,Investment (SIP),1400,0.07,25.662,54.552,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-06-03,Investment (SIP),1400,0.07,25.801,54.2587,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-06-10,Investment (SIP),1400,0.07,24.841,56.3562,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-06-17,Investment (SIP),1400,0.07,24.482,57.182,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-06-24,Investment (SIP),1400,0.07,24.902,56.2175,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-07-01,Investment (SIP),1400,0.07,24.715,56.6421,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-07-08,Investment (SIP),1400,0.07,24.617,56.8675,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-07-15,Investment (SIP),1400,0.07,25.325,55.2775,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-07-22,Investment (SIP),1400,0.07,25.36,55.2025,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-07-29,Investment (SIP),1400,0.07,26.091,53.6554,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-08-05,Investment (SIP),1400,0.07,26.258,53.3154,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-08-12,Investment (SIP),1400,0.07,26.357,53.1146,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-08-19,Investment (SIP),1400,0.07,26.123,53.5897,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-08-26,Investment (SIP),1400,0.07,25.633,54.6138,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-09-02,Investment (SIP),1400,0.07,25.707,54.4577,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-09-09,Investment (SIP),1400,0.07,25.786,54.2895,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-09-16,Investment (SIP),1400,0.07,25.298,55.3366,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-09-23,Investment (SIP),1400,0.07,25.707,54.4578,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-09-30,Investment (SIP),1400,0.07,26.893,52.0553,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-10-07,Investment (SIP),1400,0.07,26.189,53.4558,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-10-14,Investment (SIP),1400,0.07,25.922,54.0053,50.3431,2026-08-07
Pai,135800,INF277K01Z77/-,Tata Digital India Fund-Direct Plan-Growth,2025-10-23,Investment (SIP),1400,0.07,25.499,54.9019,50.3431,2026-08-07
