Id,Name,Display Symbol,Exchange,Portfolio,Currency,Shares Owned,Cost Per Share,Commission,Transaction Date,Transaction Time,Purchase Exchange Rate,Purchase Exchange Currencies,Type,Accounting,Accounting Execution Ids,Notes,OutgoingCashLink        
2605,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,5,537.3,0,2023-08-14 GMT+0530,12:30:00,,,Buy,,,,
2606,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,9,536.9,0,2023-08-14 GMT+0530,12:30:00,,,Buy,,,,
2607,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,7,527.9,0,2023-08-17 GMT+0530,12:30:00,,,Buy,,,,
2608,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,4,532.6,0,2023-09-12 GMT+0530,12:30:00,,,Buy,,,,
2609,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,8,534.1,0,2023-09-12 GMT+0530,12:30:00,,,Buy,,,,
2610,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,129.5,0,0,2023-09-18 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2611,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,3,553.9,0,2023-10-12 GMT+0530,12:30:00,,,Buy,,,,
2612,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,1,554,0,2023-10-12 GMT+0530,12:30:00,,,Buy,,,,
2613,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,3,546.85,0,2023-11-13 GMT+0530,12:30:00,,,Buy,,,,
2614,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,9,552.45,0,2023-12-12 GMT+0530,12:30:00,,,Buy,,,,
2615,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,1,552.4,0,2023-12-12 GMT+0530,12:30:00,,,Buy,,,,
2616,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,6,535.05,0,2024-02-12 GMT+0530,12:30:00,,,Buy,,,,
2617,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,9,535,0,2024-02-12 GMT+0530,12:30:00,,,Buy,,,,
2618,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,151.9,0,0,2024-02-16 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2619,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,1,574.95,0,2024-04-12 GMT+0530,12:30:00,,,Buy,,,,
2620,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,5,546,0,2024-05-13 GMT+0530,12:30:00,,,Buy,,,,
2621,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,11,557.9,7.46,2024-06-12 GMT+0530,12:30:00,,,Buy,,,,
2622,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,14,552,9.61,2024-08-12 GMT+0530,12:30:00,,,Buy,,,,
2623,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,1,551.95,0,2024-08-12 GMT+0530,12:30:00,,,Buy,,,,
2624,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,6,569.8,4.56,2024-09-12 GMT+0530,12:30:00,,,Buy,,,,
2625,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,255,0,0,2024-09-19 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2626,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,9,617.65,6.77,2024-10-07 GMT+0530,12:30:00,,,Buy,,,,
2627,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,14,602.85,9.76,2024-11-12 GMT+0530,12:30:00,,,Buy,,,,
2628,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,26,618,33.49,2024-12-10 GMT+0530,12:30:00,,,Buy,,,,
2629,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,8,617.85,0,2024-12-10 GMT+0530,12:30:00,,,Buy,,,,
2630,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,12,617.95,0,2024-12-10 GMT+0530,12:30:00,,,Buy,,,,
2631,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,15,597.9,10.3,2024-12-12 GMT+0530,12:30:00,,,Buy,,,,
2632,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,70,519,0,2025-01-16 GMT+0530,12:30:00,,,Sell,FIFO,,,
2633,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,17,519.05,0,2025-01-16 GMT+0530,12:30:00,,,Sell,FIFO,,,
2634,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,18,518.45,0,2025-01-16 GMT+0530,12:30:00,,,Sell,FIFO,,,
2635,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,23,518.7,0,2025-01-16 GMT+0530,12:30:00,,,Sell,FIFO,,,
2636,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,22,518.55,0,2025-01-16 GMT+0530,12:30:00,,,Sell,FIFO,,,
2637,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,22,518.6,0,2025-01-16 GMT+0530,12:30:00,,,Sell,FIFO,,,
2638,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,22,518.65,0,2025-01-16 GMT+0530,12:30:00,,,Sell,FIFO,,,
2639,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,100,518.5,155.94,2025-01-16 GMT+0530,12:30:00,,,Sell,FIFO,,,
2640,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,1,512.15,0,2025-01-30 GMT+0530,19:32:00,,,Sell,FIFO,,,
2641,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,3,512.2,0,2025-01-30 GMT+0530,19:32:00,,,Sell,FIFO,,,
2642,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,3,511.65,0,2025-01-30 GMT+0530,19:33:00,,,Sell,FIFO,,,
2643,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,15,512,0,2025-01-30 GMT+0530,19:33:00,,,Sell,FIFO,,,
2644,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,20,511.6,39.42,2025-01-30 GMT+0530,19:34:00,,,Sell,FIFO,,,
2645,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,0,511.7,0,2025-01-30 GMT+0530,19:35:00,,,Sell All,FIFO,,,
2646,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,24,467.8,0,2026-02-03 GMT+0530,19:59:00,,,Buy,,,,
2647,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,21,467.85,0,2026-02-03 GMT+0530,19:59:00,,,Buy,,,,
2648,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,21,467.95,0,2026-02-03 GMT+0530,19:59:00,,,Buy,,,,
2649,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,10,467.9,0,2026-02-03 GMT+0530,19:59:00,,,Buy,,,,
2650,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,85,468,89.16,2026-02-03 GMT+0530,20:00:00,,,Buy,,,,
2651,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,322,0,0,2026-02-13 GMT+0530,10:12:00,,,Dividend,FIFO,,,
2652,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,126,421.6,86.3,2026-03-12 GMT+0530,17:06:00,,,Sell,FIFO,,,
2653,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,1,421.4,0,2026-03-12 GMT+0530,17:06:00,,,Sell,FIFO,,,
2654,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,4,421.05,0,2026-03-12 GMT+0530,17:07:00,,,Sell,FIFO,,,
2655,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,30,421.55,0,2026-03-12 GMT+0530,17:07:00,,,Sell,FIFO,,,
2656,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,14,489.4,0,2026-04-15 GMT+0530,20:33:00,,,Buy,,,,
2657,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,16,489.6,0,2026-04-15 GMT+0530,20:34:00,,,Buy,,,,
2658,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,59,489.55,58.8,2026-04-15 GMT+0530,20:34:00,,,Buy,,,,
2659,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,13,489.5,0,2026-04-15 GMT+0530,20:34:00,,,Buy,,,,
2660,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,29,637.25,44.34,2026-05-20 GMT+0530,19:58:00,,,Buy,,,,
2661,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,29,637.15,0,2026-05-20 GMT+0530,19:58:00,,,Buy,,,,
2662,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,6,682.1,5.25,2026-05-22 GMT+0530,14:22:00,,,Buy,,,,
2663,Shivalik Bimetal Con. Ltd,SBCL,NSI,India Stocks,INR,38,754.9,33.76,2026-07-31 GMT+0530,13:51:00,,,Buy,,,,
2664,Shriram Finance Limited,SHRIRAMFIN,NSI,India Stocks,INR,,,,,,,,,,,,
2665,Shriram Finance Limited,SHRIRAMFIN,NSI,India Stocks,INR,20,377.05,0,2023-10-23 GMT+0530,12:30:00,,,Buy,,,,
2666,Shriram Finance Limited,SHRIRAMFIN,NSI,India Stocks,INR,5,390.1,0,2023-11-02 GMT+0530,12:30:00,,,Buy,,,,
2667,Shriram Finance Limited,SHRIRAMFIN,NSI,India Stocks,INR,100,0,0,2023-11-06 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2668,Shriram Finance Limited,SHRIRAMFIN,NSI,India Stocks,INR,50,0,0,2024-02-06 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2669,Shriram Finance Limited,SHRIRAMFIN,NSI,India Stocks,INR,75,0,0,2024-07-23 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2670,Shriram Finance Limited,SHRIRAMFIN,NSI,India Stocks,INR,110,0,0,2024-11-07 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2671,Shriram Finance Limited,SHRIRAMFIN,NSI,India Stocks,INR,62.5,550.35,0,2025-01-31 GMT+0530,18:31:00,,,Dividend,FIFO,,,
2672,Shriram Finance Limited,SHRIRAMFIN,NSI,India Stocks,INR,75,619.85,0,2025-07-11 GMT+0530,13:01:00,,,Dividend,FIFO,,,
2673,Shriram Finance Limited,SHRIRAMFIN,NSI,India Stocks,INR,40,724.05,34.36,2025-10-29 GMT+0530,20:22:00,,,Buy,,,,
2674,Shriram Finance Limited,SHRIRAMFIN,NSI,India Stocks,INR,312,823,0,2025-11-07 GMT+0530,11:55:00,,,Dividend,FIFO,,,
2675,Shriram Finance Limited,SHRIRAMFIN,NSI,India Stocks,INR,34,1044.15,42.11,2026-04-20 GMT+0530,16:53:00,,,Buy,,,,
2676,Shyam Metalics And Engy L,SHYAMMETL,NSI,India Stocks,INR,,,,,,,,,,,,
2677,Shyam Metalics And Engy L,SHYAMMETL,NSI,India Stocks,INR,13,434.6,0,2023-10-23 GMT+0530,12:30:00,,,Buy,,,,
2678,Shyam Metalics And Engy L,SHYAMMETL,NSI,India Stocks,INR,1,434.55,0,2023-10-23 GMT+0530,12:30:00,,,Buy,,,,
2679,Shyam Metalics And Engy L,SHYAMMETL,NSI,India Stocks,INR,14,432,0,2023-11-02 GMT+0530,12:30:00,,,Sell,FIFO,,,
2680,Shyam Metalics And Engy L,SHYAMMETL,NSI,India Stocks,INR,1,707.95,0,2024-02-01 GMT+0530,12:30:00,,,Buy,,,,
2681,Shyam Metalics And Engy L,SHYAMMETL,NSI,India Stocks,INR,37,708,0,2024-02-01 GMT+0530,12:30:00,,,Buy,,,,
2682,Shyam Metalics And Engy L,SHYAMMETL,NSI,India Stocks,INR,4,674.05,0,2024-02-12 GMT+0530,12:30:00,,,Buy,,,,
2683,Shyam Metalics And Engy L,SHYAMMETL,NSI,India Stocks,INR,42,652.3,0,2024-03-05 GMT+0530,12:30:00,,,Sell,FIFO,,,
2684,Sjvn Ltd,SJVN,NSI,India Stocks,INR,,,,,,,,,,,,
2685,Sjvn Ltd,SJVN,NSI,India Stocks,INR,73,70.5,0,2023-10-23 GMT+0530,12:30:00,,,Buy,,,,
2686,Sjvn Ltd,SJVN,NSI,India Stocks,INR,18,76.15,0,2023-11-13 GMT+0530,12:30:00,,,Buy,,,,
2687,Sjvn Ltd,SJVN,NSI,India Stocks,INR,14,90.65,0,2023-12-12 GMT+0530,12:30:00,,,Buy,,,,
2688,Sjvn Ltd,SJVN,NSI,India Stocks,INR,24,94.65,0,2024-01-12 GMT+0530,12:30:00,,,Buy,,,,
2689,Sjvn Ltd,SJVN,NSI,India Stocks,INR,10,118.7,0,2024-02-12 GMT+0530,12:30:00,,,Buy,,,,
2690,Sjvn Ltd,SJVN,NSI,India Stocks,INR,9,118.75,0,2024-02-12 GMT+0530,12:30:00,,,Buy,,,,
2691,Sjvn Ltd,SJVN,NSI,India Stocks,INR,170.2,0,0,2024-02-21 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2692,Sjvn Ltd,SJVN,NSI,India Stocks,INR,9,113.75,0,2024-03-12 GMT+0530,12:30:00,,,Buy,,,,
2693,Sjvn Ltd,SJVN,NSI,India Stocks,INR,157,125.15,0,2024-04-01 GMT+0530,12:30:00,,,Sell,FIFO,,,
2694,Sjvn Ltd,SJVN,NSI,India Stocks,INR,181,134.85,0,2024-05-03 GMT+0530,12:30:00,,,Buy,,,,
2695,Sjvn Ltd,SJVN,NSI,India Stocks,INR,16,122.65,0,2024-05-13 GMT+0530,12:30:00,,,Buy,,,,
2696,Sjvn Ltd,SJVN,NSI,India Stocks,INR,18,134.5,2.6,2024-06-12 GMT+0530,12:30:00,,,Buy,,,,
2697,Sjvn Ltd,SJVN,NSI,India Stocks,INR,8,152.93,1.27,2024-07-12 GMT+0530,12:30:00,,,Buy,,,,
2698,Sjvn Ltd,SJVN,NSI,India Stocks,INR,144.95,0,0,2024-09-12 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2699,Sjvn Ltd,SJVN,NSI,India Stocks,INR,223,118.4,42.94,2024-12-16 GMT+0530,12:30:00,,,Sell,FIFO,,,
2700,Skf India Ltd,SKFINDIA,NSI,India Stocks,INR,,,,,,,,,,,,
2701,Skf India Ltd,SKFINDIA,NSI,India Stocks,INR,2,4499,0,2022-10-24 GMT+0530,12:30:00,,,Buy,,,,
2702,Skf India Ltd,SKFINDIA,NSI,India Stocks,INR,1,4836,0,2022-12-08 GMT+0530,12:30:00,,,Buy,,,,
2703,Skf India Ltd,SKFINDIA,NSI,India Stocks,INR,120,0,0,2023-06-28 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2704,Skf India Ltd,SKFINDIA,NSI,India Stocks,INR,1,5050.75,0,2023-10-23 GMT+0530,12:30:00,,,Sell,FIFO,,,
2705,Skf India Ltd,SKFINDIA,NSI,India Stocks,INR,2,5050.8,0,2023-10-23 GMT+0530,12:30:00,,,Sell,FIFO,,,
2706,Skipper Limited,SKIPPER,NSI,India Stocks,INR,,,,,,,,,,,,
2707,Skipper Limited,SKIPPER,NSI,India Stocks,INR,143,248,0,2023-09-01 GMT+0530,12:30:00,,,Buy,,,,
2708,Skipper Limited,SKIPPER,NSI,India Stocks,INR,14.3,0,0,2023-09-12 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2709,Skipper Limited,SKIPPER,NSI,India Stocks,INR,6,215.5,0,2023-09-12 GMT+0530,12:30:00,,,Buy,,,,
2710,Skipper Limited,SKIPPER,NSI,India Stocks,INR,9,215.45,0,2023-09-12 GMT+0530,12:30:00,,,Buy,,,,
2711,Skipper Limited,SKIPPER,NSI,India Stocks,INR,8,240.45,0,2023-11-13 GMT+0530,12:30:00,,,Buy,,,,
2712,Skipper Limited,SKIPPER,NSI,India Stocks,INR,14,237.7,0,2023-12-12 GMT+0530,12:30:00,,,Buy,,,,
2713,Skipper Limited,SKIPPER,NSI,India Stocks,INR,5,279.6,0,2024-02-12 GMT+0530,12:30:00,,,Buy,,,,
2714,Skipper Limited,SKIPPER,NSI,India Stocks,INR,17,315.9,0,2024-04-12 GMT+0530,12:30:00,,,Buy,,,,
2715,Skipper Limited,SKIPPER,NSI,India Stocks,INR,20,309.9,0,2024-05-13 GMT+0530,12:30:00,,,Buy,,,,
2716,Skipper Limited,SKIPPER,NSI,India Stocks,INR,3,372.65,1.16,2024-07-12 GMT+0530,12:30:00,,,Buy,,,,
2717,Skipper Limited,SKIPPER,NSI,India Stocks,INR,22.5,0,0,2024-09-12 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2718,Skipper Limited,SKIPPER,NSI,India Stocks,INR,6,408.4,2.55,2024-09-12 GMT+0530,12:30:00,,,Buy,,,,
2719,Skipper Limited,SKIPPER,NSI,India Stocks,INR,9,455.35,5.25,2024-10-07 GMT+0530,12:30:00,,,Buy,,,,
2720,Skipper Limited,SKIPPER,NSI,India Stocks,INR,29,447,21.08,2025-01-13 GMT+0530,12:30:00,,,Buy,,,,
2721,Skipper Limited,SKIPPER,NSI,India Stocks,INR,10,446.95,0,2025-01-13 GMT+0530,12:30:00,,,Buy,,,,
2722,Skipper Limited,SKIPPER,NSI,India Stocks,INR,33,464.4,17.9,2025-01-16 GMT+0530,12:30:00,,,Buy,,,,
2723,Skipper Limited,SKIPPER,NSI,India Stocks,INR,1,449.4,0.47,2025-02-12 GMT+0530,12:37:00,,,Buy,,,,
2724,Skipper Limited,SKIPPER,NSI,India Stocks,INR,6,403.5,2.51,2025-03-12 GMT+0530,13:10:00,,,Buy,,,,
2725,Skipper Limited,SKIPPER,NSI,India Stocks,INR,96,423.7,97.69,2025-03-19 GMT+0530,13:00:00,,,Buy,,,,
2726,Skipper Limited,SKIPPER,NSI,India Stocks,INR,13,423.55,0,2025-03-19 GMT+0530,13:00:00,,,Buy,,,,
2727,Skipper Limited,SKIPPER,NSI,India Stocks,INR,86,423.5,0,2025-03-19 GMT+0530,13:00:00,,,Buy,,,,
2728,Skipper Limited,SKIPPER,NSI,India Stocks,INR,1,499.05,0.52,2025-05-29 GMT+0530,12:02:00,,,Buy,,,,
2729,Skipper Limited,SKIPPER,NSI,India Stocks,INR,4,461.35,1.91,2025-07-29 GMT+0530,18:15:00,,,Buy,,,,
2730,Skipper Limited,SKIPPER,NSI,India Stocks,INR,6,526.15,3.27,2025-08-29 GMT+0530,16:27:00,,,Buy,,,,
2731,Skipper Limited,SKIPPER,NSI,India Stocks,INR,52.5,535.15,0,2025-09-16 GMT+0530,12:10:00,,,Dividend,FIFO,,,
2732,Skipper Limited,SKIPPER,NSI,India Stocks,INR,3,521.95,1.62,2025-09-29 GMT+0530,16:22:00,,,Buy,,,,
2733,Skipper Limited,SKIPPER,NSI,India Stocks,INR,131,452.05,263.03,2025-12-05 GMT+0530,12:49:00,,,Sell,FIFO,,,
2734,Skipper Limited,SKIPPER,NSI,India Stocks,INR,38,452.45,0,2025-12-05 GMT+0530,12:49:00,,,Sell,FIFO,,,
2735,Skipper Limited,SKIPPER,NSI,India Stocks,INR,20,452.15,0,2025-12-05 GMT+0530,12:49:00,,,Sell,FIFO,,,
2736,Skipper Limited,SKIPPER,NSI,India Stocks,INR,61,452.25,0,2025-12-05 GMT+0530,12:50:00,,,Sell,FIFO,,,
2737,Skipper Limited,SKIPPER,NSI,India Stocks,INR,36,452.2,0,2025-12-05 GMT+0530,12:50:00,,,Sell,FIFO,,,
2738,Skipper Limited,SKIPPER,NSI,India Stocks,INR,71,452.1,0,2025-12-05 GMT+0530,12:50:00,,,Sell,FIFO,,,
2739,Skipper Limited,SKIPPER,NSI,India Stocks,INR,2,452.3,0,2025-12-05 GMT+0530,12:51:00,,,Sell,FIFO,,,
2740,Skipper Limited,SKIPPER,NSI,India Stocks,INR,42,452,0,2025-12-05 GMT+0530,12:51:00,,,Sell,FIFO,,,
2741,Skipper Limited,SKIPPER,NSI,India Stocks,INR,88,452.35,0,2025-12-05 GMT+0530,12:51:00,,,Sell,FIFO,,,
2742,Skipper Limited,SKIPPER,NSI,India Stocks,INR,36,452.4,0,2025-12-05 GMT+0530,12:52:00,,,Sell,FIFO,,,
2743,Skipper Limited,SKIPPER,NSI,India Stocks,INR,3,452.55,0,2025-12-05 GMT+0530,12:52:00,,,Sell,FIFO,,,
2744,Skipper Limited,SKIPPER,NSI,India Stocks,INR,245,381.8,111.04,2026-02-03 GMT+0530,20:22:00,,,Buy,,,,
2745,Skipper Limited,SKIPPER,NSI,India Stocks,INR,8,381.85,3.17,2026-02-23 GMT+0530,20:26:00,,,Buy,,,,
2746,Skipper Limited,SKIPPER,NSI,India Stocks,INR,101,331.2,0,2026-03-12 GMT+0530,17:22:00,,,Sell,FIFO,,,
2747,Skipper Limited,SKIPPER,NSI,India Stocks,INR,6,331.5,0,2026-03-12 GMT+0530,17:23:00,,,Sell,FIFO,,,
2748,Skipper Limited,SKIPPER,NSI,India Stocks,INR,137,331.7,103.01,2026-03-12 GMT+0530,17:23:00,,,Sell,FIFO,,,
2749,Skipper Limited,SKIPPER,NSI,India Stocks,INR,1,331.6,0,2026-03-12 GMT+0530,17:23:00,,,Sell,FIFO,,,
2750,Skipper Limited,SKIPPER,NSI,India Stocks,INR,8,331.25,0,2026-03-12 GMT+0530,17:24:00,,,Sell,FIFO,,,
2751,Skipper Limited,SKIPPER,NSI,India Stocks,INR,1,344.35,0,2026-03-24 GMT+0530,13:40:00,,,Buy,,,,
2752,Skipper Limited,SKIPPER,NSI,India Stocks,INR,60,344.3,0,2026-03-24 GMT+0530,13:40:00,,,Buy,,,,
2753,Skipper Limited,SKIPPER,NSI,India Stocks,INR,101,344.65,81.48,2026-03-24 GMT+0530,13:41:00,,,Buy,,,,
2754,Skipper Limited,SKIPPER,NSI,India Stocks,INR,38,344.5,0,2026-03-24 GMT+0530,13:41:00,,,Buy,,,,
2755,Skipper Limited,SKIPPER,NSI,India Stocks,INR,138,398,73.82,2026-04-15 GMT+0530,20:37:00,,,Buy,,,,
2756,Skipper Limited,SKIPPER,NSI,India Stocks,INR,19,397.95,0,2026-04-15 GMT+0530,20:37:00,,,Buy,,,,
2757,Skipper Limited,SKIPPER,NSI,India Stocks,INR,12,458.4,6.71,2026-05-22 GMT+0530,14:23:00,,,Buy,,,,
2758,Skipper Limited,SKIPPER,NSI,India Stocks,INR,2,536.65,1.67,2026-07-22 GMT+0530,21:20:00,,,Buy,,,,
2759,Skipper Limited,SKIPPER,NSI,India Stocks,INR,1,536.6,0,2026-07-22 GMT+0530,21:21:00,,,Buy,,,,
2760,Sonata Software Ltd,SONATSOFTW,NSI,India Stocks,INR,,,,,,,,,,,,
2761,Sonata Software Ltd,SONATSOFTW,NSI,India Stocks,INR,7,1077.65,0,2023-10-23 GMT+0530,12:30:00,,,Buy,,,,
2762,Sonata Software Ltd,SONATSOFTW,NSI,India Stocks,INR,49,0,0,2023-11-07 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2763,Sonata Software Ltd,SONATSOFTW,NSI,India Stocks,INR,7,1384.5,0,2023-12-01 GMT+0530,12:30:00,,,Buy,,,,
2764,Sonata Software Ltd,SONATSOFTW,NSI,India Stocks,INR,14,0,0,2023-12-12 GMT+0530,12:30:00,,,Dividend Reinvest,,,,
2765,Sonata Software Ltd,SONATSOFTW,NSI,India Stocks,INR,1,771.15,0,2023-12-12 GMT+0530,12:30:00,,,Buy,,,,
2766,Sonata Software Ltd,SONATSOFTW,NSI,India Stocks,INR,15,710.8,0,2024-01-02 GMT+0530,12:30:00,,,Sell,FIFO,,,
2767,Sonata Software Ltd,SONATSOFTW,NSI,India Stocks,INR,61.6,0,0,2024-07-26 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2768,Sonata Software Ltd,SONATSOFTW,NSI,India Stocks,INR,14,669.05,25.06,2024-12-16 GMT+0530,12:30:00,,,Sell,FIFO,,,
2769,State Bank Of India,SBIN,NSI,India Stocks,INR,,,,,,,,,,,,
2770,State Bank Of India,SBIN,NSI,India Stocks,INR,9,567,0,2022-10-24 GMT+0530,12:30:00,,,Buy,,,,
2771,State Bank Of India,SBIN,NSI,India Stocks,INR,2,578.55,0,2022-11-02 GMT+0530,12:30:00,,,Buy,,,,
2772,State Bank Of India,SBIN,NSI,India Stocks,INR,2,606.15,0,2022-11-23 GMT+0530,12:30:00,,,Buy,,,,
2773,State Bank Of India,SBIN,NSI,India Stocks,INR,3,605.3,0,2022-12-01 GMT+0530,12:30:00,,,Buy,,,,
2774,State Bank Of India,SBIN,NSI,India Stocks,INR,180.8,0,0,2023-05-31 GMT+0530,12:30:00,,,Dividend,FIFO,,,
2775,State Bank Of India,SBIN,NSI,India Stocks,INR,16,554.3,0,2023-10-23 GMT+0530,12:30:00,,,Sell,FIFO,,,
2776,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,,,,,,,,,,,,
2777,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,1,297.6,0,2023-02-16 GMT+0530,12:30:00,,,Buy,,,,
2778,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,32,297.65,0,2023-02-16 GMT+0530,12:30:00,,,Buy,,,,
2779,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,6,297.7,0,2023-02-16 GMT+0530,12:30:00,,,Buy,,,,
2780,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,12,298.15,0,2023-04-03 GMT+0530,12:30:00,,,Buy,,,,
2781,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,3,303.7,0,2023-04-12 GMT+0530,12:30:00,,,Buy,,,,
2782,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,9,293.4,0,2023-05-12 GMT+0530,12:30:00,,,Buy,,,,
2783,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,9,292.15,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
2784,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,11,292,0,2023-07-13 GMT+0530,12:30:00,,,Buy,,,,
2785,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,1,317.85,0,2023-10-12 GMT+0530,12:30:00,,,Buy,,,,
2786,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,5,316.9,0,2023-10-12 GMT+0530,12:30:00,,,Buy,,,,
2787,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,13,317,0,2023-10-12 GMT+0530,12:30:00,,,Buy,,,,
2788,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,102,263.9,0,2023-11-02 GMT+0530,12:30:00,,,Sell,FIFO,,,
2789,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,62,668.5,0,2024-04-23 GMT+0530,12:30:00,,,Buy,,,,
2790,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,43,697.3,35.19,2024-09-04 GMT+0530,12:30:00,,,Buy,,,,
2791,Strlng & Wil Ren Ene Ltd,SWSOLAR,NSI,India Stocks,INR,3,519.3,1.62,2024-10-07 GMT+0530,12:30:00,,,Buy,,,,
