Portfolio Name,Symbol,ISIN,Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction Price,Price,Date
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2025-02-14,Dividend,72,0,0,0,,
Pai,KIRLFER,INE884B01025,Kirloskar Ferrous Industries Limited,2025-03-03,Sale,-10779.4,26.64,-24,450.25,,
Pai,KPIGREEN,INE542W01017,KPI Green Energy Limited,2026-02-10,Purchase,8064.41,9.36,19,423.95,401.4,2026-06-12
Pai,KPIGREEN,INE542W01017,KPI Green Energy Limited,2026-06-11,Sale,-7246.52,22.88,-19,382.6,401.4,2026-06-12
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2022-10-24,Purchase,14337,0,20,716.85,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2022-10-24,Purchase,716.9,0,1,716.9,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2022-11-02,Purchase,714.3,0,1,714.3,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2022-12-01,Purchase,724.8,0,1,724.8,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-01-12,Purchase,693,0,1,693,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-02-10,Dividend,34.8,0,0,0,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-03-13,Purchase,813.9,0,1,813.9,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-03-14,Sale,-1566.7,0,-2,783.35,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-03-14,Sale,-3133.6,0,-4,783.4,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-04-03,Purchase,1688.8,0,2,844.4,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-05-03,Purchase,923.3,0,1,923.3,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-05-12,Purchase,902.3,0,1,902.3,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-05-12,Purchase,1804.3,0,2,902.15,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-06-12,Purchase,1134.75,0,1,1134.75,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-07-13,Purchase,1053,0,1,1053,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-07-13,Purchase,4211.8,0,4,1052.95,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-08-14,Purchase,1127,0,1,1127,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-08-14,Dividend,82.15,0,0,0,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-09-12,Purchase,1159.65,0,1,1159.65,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2023-09-12,Purchase,1158.1,0,1,1158.1,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2024-02-09,Dividend,71.4,0,0,0,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2024-04-23,Purchase,17910.1,0,13,1377.7,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2024-08-09,Dividend,216.2,0,0,0,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2024-10-07,Purchase,3376.5,4.5,2,1686,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2024-10-29,Sale,-6644.76,9.74,-5,1330.9,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2024-10-29,Sale,-2661.9,0,-2,1330.95,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2024-10-29,Sale,-25136.2,57.78,-19,1326,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2024-10-29,Sale,-5304.2,0,-4,1326.05,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2024-10-29,Sale,-11934.9,0,-9,1326.1,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2024-10-29,Sale,-9283.05,0,-7,1326.15,,
Pai,KPITTECH,INE04I401011,KPIT Technologies Limited,2024-10-29,Sale,-3978.6,0,-3,1326.2,,
Pai,KRN,INE0Q3J01015,KRN Heat Exchanger and Refrigeration Limited,2026-02-10,Purchase,13978.6,16.48,19,734.85,1208.4,2026-08-07
Pai,KSB,INE999A01015,KSB Limited,2022-10-24,Purchase,12346.8,0,30,411.56,,
Pai,KSB,INE999A01015,KSB Limited,2023-02-13,Purchase,1853.25,0,5,370.65,,
Pai,KSB,INE999A01015,KSB Limited,2023-02-16,Purchase,1850.3,0,5,370.06,,
Pai,KSB,INE999A01015,KSB Limited,2023-02-16,Purchase,1850.25,0,5,370.05,,
Pai,KSB,INE999A01015,KSB Limited,2023-04-03,Purchase,2181.95,0,5,436.39,,
Pai,KSB,INE999A01015,KSB Limited,2023-04-12,Purchase,2246.75,0,5,449.35,,
Pai,KSB,INE999A01015,KSB Limited,2023-04-28,Dividend,165,0,0,0,,
Pai,KSB,INE999A01015,KSB Limited,2023-05-12,Purchase,4265.8,0,10,426.58,,
Pai,KSB,INE999A01015,KSB Limited,2023-07-13,Purchase,2053.45,0,5,410.69,,
Pai,KSB,INE999A01015,KSB Limited,2023-07-13,Purchase,2053.6,0,5,410.72,,
Pai,KSB,INE999A01015,KSB Limited,2023-07-13,Purchase,2051.75,0,5,410.35,,
Pai,KSB,INE999A01015,KSB Limited,2024-06-13,Dividend,280,0,0,0,,
Pai,KSB,INE999A01015,KSB Limited,2024-08-08,Purchase,38136.3,45.24,41,929.05,,
Pai,KSB,INE999A01015,KSB Limited,2024-08-12,Purchase,4624.3,5.8,5,923.7,,
Pai,KSB,INE999A01015,KSB Limited,2024-09-12,Purchase,888.82,0.92,1,887.9,,
Pai,KSB,INE999A01015,KSB Limited,2024-10-07,Purchase,3405.41,5.41,4,850,,
Pai,KSB,INE999A01015,KSB Limited,2024-10-07,Purchase,849.95,0,1,849.95,,
Pai,KSB,INE999A01015,KSB Limited,2024-10-29,Sale,-39102.5,0,-50,782.05,,
Pai,KSB,INE999A01015,KSB Limited,2024-10-29,Sale,-61670.9,107.09,-79,782,,
Pai,KSB,INE999A01015,KSB Limited,2024-10-29,Sale,-2346.45,0,-3,782.15,,
Pai,LTF,INE498L01015,L&T Finance Limited,2025-04-11,Purchase,23866.1,28.73,153,155.8,261.2,2026-03-20
Pai,LTF,INE498L01015,L&T Finance Limited,2025-04-29,Purchase,4151.8,5.3,25,165.86,261.2,2026-03-20
Pai,LTF,INE498L01015,L&T Finance Limited,2025-05-27,Dividend,489.5,0,0,0,261.2,2026-03-20
Pai,LTF,INE498L01015,L&T Finance Limited,2025-05-29,Purchase,2430.68,2.52,14,173.44,261.2,2026-03-20
Pai,LTF,INE498L01015,L&T Finance Limited,2025-06-02,Sale,-17516.7,50.33,-100,175.67,261.2,2026-03-20
Pai,LTF,INE498L01015,L&T Finance Limited,2025-06-02,Sale,-351.28,0,-2,175.64,261.2,2026-03-20
Pai,LTF,INE498L01015,L&T Finance Limited,2025-06-02,Sale,-3512.6,0,-20,175.63,261.2,2026-03-20
Pai,LTF,INE498L01015,L&T Finance Limited,2025-06-02,Sale,-12293.4,0,-70,175.62,261.2,2026-03-20
Pai,LTF,INE498L01015,L&T Finance Limited,2025-11-03,Purchase,59859.8,71.03,216,276.8,261.2,2026-03-20
Pai,LTF,INE498L01015,L&T Finance Limited,2026-03-12,Sale,-2893.55,0,-11,263.05,261.2,2026-03-20
Pai,LTF,INE498L01015,L&T Finance Limited,2026-03-12,Sale,-53840.7,74.27,-205,263,261.2,2026-03-20
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2022-10-24,Purchase,5264.35,0,13,404.95,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2022-11-02,Purchase,802,0,2,401,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2022-11-02,Purchase,401.05,0,1,401.05,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2022-11-18,Dividend,32,0,0,0,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2022-12-01,Purchase,406.8,0,1,406.8,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2023-01-12,Purchase,1166.4,0,3,388.8,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2023-02-13,Purchase,1117.65,0,3,372.55,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2023-03-13,Purchase,1409.2,0,4,352.3,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2023-04-12,Purchase,1071,0,3,357,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2023-05-12,Purchase,378.6,0,1,378.6,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2023-07-13,Purchase,463.4,0,1,463.4,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2023-07-13,Purchase,2780.1,0,6,463.35,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2023-09-12,Purchase,1239.9,0,3,413.3,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2023-09-21,Dividend,123,0,0,0,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2024-03-05,Sale,-4342.65,0,-13,334.05,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2024-03-05,Sale,-5347.2,0,-16,334.2,,
Pai,LAOPALA,INE059D01020,La Opala RG Limited,2024-03-05,Sale,-4009.2,0,-12,334.1,,
Pai,LGEINDIA,INE324D01010,LG Electronics India Limited,2025-10-13,Purchase,14820,0,13,1140,1510.8,2026-03-25
Pai,LGEINDIA,INE324D01010,LG Electronics India Limited,2026-01-12,Sale,-4155.3,0,-3,1385.1,1510.8,2026-03-25
Pai,LGEINDIA,INE324D01010,LG Electronics India Limited,2026-01-12,Sale,-13816,34.02,-10,1385,1510.8,2026-03-25
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2025-08-08,Purchase,1435.7,0,1,1435.7,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2025-08-08,Purchase,1435.8,0,1,1435.8,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2025-08-08,Purchase,38819.3,50.02,27,1435.9,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2025-08-29,Purchase,3922.16,5.06,3,1305.7,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2025-09-09,Sale,-41707.7,58.67,-32,1305.2,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-01-02,Purchase,50480.6,60.71,37,1362.7,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-03-12,Sale,-43039.1,60.4,-37,1164.85,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-03-24,Purchase,3709.8,0,3,1236.6,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-03-24,Purchase,2473.4,0,2,1236.7,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-03-24,Purchase,3710.25,0,3,1236.75,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-03-24,Purchase,1236.8,0,1,1236.8,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-03-24,Purchase,3710.55,0,3,1236.85,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-03-24,Purchase,4948.6,0,4,1237.15,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-03-24,Purchase,11134.8,0,9,1237.2,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-03-24,Purchase,9899.2,0,8,1237.4,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-03-24,Purchase,17324.3,0,14,1237.45,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-03-24,Purchase,13612.5,0,11,1237.5,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-03-24,Purchase,21150.2,111.02,17,1237.6,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-04-01,Purchase,6628.5,0,5,1325.7,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-04-01,Purchase,2651.6,0,2,1325.8,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-04-01,Purchase,57114,78.8,43,1326.4,2101.2,2026-08-07
Pai,LLOYDSME,INE281B01032,Lloyds Metals And Energy Limited,2026-06-12,Dividend,125,0,0,0,2101.2,2026-08-07
Pai,LUPIN,INE326A01037,Lupin Limited,2023-10-23,Purchase,11751.5,0,10,1175.15,,
Pai,LUPIN,INE326A01037,Lupin Limited,2023-11-13,Purchase,3506.25,0,3,1168.75,,
Pai,LUPIN,INE326A01037,Lupin Limited,2023-12-12,Purchase,3736.05,0,3,1245.35,,
Pai,LUPIN,INE326A01037,Lupin Limited,2024-01-02,Sale,-22220,0,-16,1388.75,,
Pai,LUPIN,INE326A01037,Lupin Limited,2024-03-05,Purchase,25259.2,0,15,1683.95,,
Pai,LUPIN,INE326A01037,Lupin Limited,2024-03-28,Sale,-24120,0,-15,1608,,
Pai,LUPIN,INE326A01037,Lupin Limited,2024-04-01,Purchase,19335,0,12,1611.25,,
Pai,LUPIN,INE326A01037,Lupin Limited,2024-04-12,Purchase,1634.5,0,1,1634.5,,
Pai,LUPIN,INE326A01037,Lupin Limited,2024-05-03,Purchase,1658.75,0,1,1658.75,,
Pai,LUPIN,INE326A01037,Lupin Limited,2024-05-03,Purchase,13270.4,0,8,1658.8,,
Pai,LUPIN,INE326A01037,Lupin Limited,2024-07-16,Dividend,176,0,0,0,,
Pai,LUPIN,INE326A01037,Lupin Limited,2025-03-03,Sale,-41994,58.97,-22,1911.5,,
Pai,MACPOWER,INE155Z01011,Macpower CNC Machines Limited,2026-06-22,Purchase,40212,47.67,33,1217.1,1681.1,2026-08-07
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2022-11-23,Purchase,4352.25,0,21,207.25,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2022-12-01,Purchase,438.2,0,2,219.1,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2023-07-21,Dividend,138,0,0,0,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2023-10-23,Sale,-6280.15,0,-23,273.05,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2024-11-08,Purchase,37115.5,44.46,135,274.6,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2024-11-12,Purchase,3441.77,4.57,13,264.4,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2025-01-15,Sale,-2899.6,0,-11,263.6,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2025-01-15,Sale,-36050.2,56.12,-137,263.55,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2025-02-17,Purchase,10862.1,24.05,39,277.9,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2025-02-17,Purchase,9450.3,0,34,277.95,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2025-03-12,Purchase,4015.41,5.16,15,267.35,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2025-04-11,Sale,-23109,39.35,-88,263.05,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2025-12-02,Purchase,11889.6,0,32,371.55,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2025-12-02,Purchase,58780.8,83.82,158,371.5,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2025-12-09,Sale,-43509.7,84.07,-125,348.75,,
Pai,M&MFIN,INE774D01024,Mahindra & Mahindra Financial Services Limited,2025-12-09,Sale,-22662.2,0,-65,348.65,,
Pai,M&M,INE101A01026,Mahindra & Mahindra Limited,2022-10-24,Purchase,3805.2,0,3,1268.4,,
Pai,M&M,INE101A01026,Mahindra & Mahindra Limited,2022-11-11,Purchase,1292.2,0,1,1292.2,,
Pai,M&M,INE101A01026,Mahindra & Mahindra Limited,2022-12-08,Purchase,1276.05,0,1,1276.05,,
Pai,M&M,INE101A01026,Mahindra & Mahindra Limited,2023-07-14,Dividend,81.25,0,0,0,,
Pai,M&M,INE101A01026,Mahindra & Mahindra Limited,2023-10-23,Sale,-7825.75,0,-5,1565.15,,
Pai,MANAKCOAT,INE830Q01018,Manaksia Coated Metals & Industries Limited,2026-07-01,Purchase,2857,0,25,114.28,114.51,2026-08-07
Pai,MANAKCOAT,INE830Q01018,Manaksia Coated Metals & Industries Limited,2026-07-01,Purchase,10197.3,23.75,89,114.31,114.51,2026-08-07
Pai,MANAKCOAT,INE830Q01018,Manaksia Coated Metals & Industries Limited,2026-07-01,Purchase,2400.72,0,21,114.32,114.51,2026-08-07
Pai,MANAKCOAT,INE830Q01018,Manaksia Coated Metals & Industries Limited,2026-07-01,Purchase,4573.2,0,40,114.33,114.51,2026-08-07
Pai,MARICO,INE196A01026,Marico Limited,2022-10-24,Purchase,4195.2,0,8,524.4,,
Pai,MARICO,INE196A01026,Marico Limited,2022-10-24,Purchase,1048.9,0,2,524.45,,
Pai,MARICO,INE196A01026,Marico Limited,2022-11-02,Purchase,1587.45,0,3,529.15,,
Pai,MARICO,INE196A01026,Marico Limited,2022-12-01,Purchase,502.15,0,1,502.15,,
Pai,MARICO,INE196A01026,Marico Limited,2023-01-12,Purchase,985.3,0,2,492.65,,
Pai,MARICO,INE196A01026,Marico Limited,2023-02-13,Purchase,986,0,2,493,,
Pai,MARICO,INE196A01026,Marico Limited,2023-03-08,Dividend,81,0,0,0,,
Pai,MARICO,INE196A01026,Marico Limited,2023-03-13,Purchase,492.75,0,1,492.75,,
Pai,MARICO,INE196A01026,Marico Limited,2023-04-12,Purchase,1922.8,0,4,480.7,,
Pai,MARICO,INE196A01026,Marico Limited,2023-06-12,Purchase,534.3,0,1,534.3,,
Pai,MARICO,INE196A01026,Marico Limited,2023-07-13,Purchase,1603.35,0,3,534.45,,
Pai,MARICO,INE196A01026,Marico Limited,2023-07-13,Purchase,3203.1,0,6,533.85,,
Pai,MARICO,INE196A01026,Marico Limited,2023-10-12,Purchase,1611.6,0,3,537.2,,
Pai,MARICO,INE196A01026,Marico Limited,2023-11-07,Dividend,108,0,0,0,,
Pai,MARICO,INE196A01026,Marico Limited,2024-03-06,Dividend,234,0,0,0,,
Pai,MARICO,INE196A01026,Marico Limited,2024-03-12,Sale,-14198.8,0,-28,507.1,,
Pai,MARICO,INE196A01026,Marico Limited,2024-03-12,Sale,-4056.4,0,-8,507.05,,
Pai,MFSL,INE180A01020,Max Financial Services Limited,2025-06-02,Purchase,33629.4,39.85,22,1526.8,,
Pai,MFSL,INE180A01020,Max Financial Services Limited,2025-06-30,Purchase,3261.58,3.38,2,1629.1,,
Pai,MFSL,INE180A01020,Max Financial Services Limited,2025-07-29,Purchase,4523.69,5.69,3,1506,,
Pai,MFSL,INE180A01020,Max Financial Services Limited,2025-08-29,Purchase,4848.62,6.02,3,1614.2,,
Pai,MFSL,INE180A01020,Max Financial Services Limited,2025-09-09,Sale,-11043.9,0,-7,1577.7,,
Pai,MFSL,INE180A01020,Max Financial Services Limited,2025-09-09,Sale,-20452.2,64.45,-13,1578.2,,
Pai,MFSL,INE180A01020,Max Financial Services Limited,2025-09-09,Sale,-15778,0,-10,1577.8,,
Pai,MAZDOCK,INE249Z01012,Mazagon Dock Shipbuilders Limited,2023-10-23,Purchase,11842.8,0,6,1973.8,,
Pai,MAZDOCK,INE249Z01012,Mazagon Dock Shipbuilders Limited,2023-11-13,Purchase,1981.6,0,1,1981.6,,
Pai,MAZDOCK,INE249Z01012,Mazagon Dock Shipbuilders Limited,2023-11-20,Dividend,107.38,0,0,0,,
Pai,MAZDOCK,INE249Z01012,Mazagon Dock Shipbuilders Limited,2023-12-01,Purchase,2046.3,0,1,2046.3,,
Pai,MAZDOCK,INE249Z01012,Mazagon Dock Shipbuilders Limited,2023-12-12,Purchase,4162.5,0,2,2081.25,,
Pai,MAZDOCK,INE249Z01012,Mazagon Dock Shipbuilders Limited,2024-01-02,Purchase,2247.95,0,1,2247.95,,
Pai,MAZDOCK,INE249Z01012,Mazagon Dock Shipbuilders Limited,2024-01-12,Purchase,2289.85,0,1,2289.85,,
Pai,MAZDOCK,INE249Z01012,Mazagon Dock Shipbuilders Limited,2024-02-01,Sale,-27315,0,-12,2276.25,,
Pai,MAZDOCK,INE249Z01012,Mazagon Dock Shipbuilders Limited,2025-06-02,Purchase,34084.3,40.32,10,3404.4,,
Pai,MAZDOCK,INE249Z01012,Mazagon Dock Shipbuilders Limited,2025-06-30,Purchase,3241.41,7.71,1,3233.7,,
Pai,MAZDOCK,INE249Z01012,Mazagon Dock Shipbuilders Limited,2025-06-30,Purchase,3233.5,0,1,3233.5,,
Pai,MAZDOCK,INE249Z01012,Mazagon Dock Shipbuilders Limited,2025-07-03,Sale,-39183.9,56.05,-12,3270,,
Pai,MEDPLUS,INE804L01022,Medplus Health Services Limited,2025-11-04,Purchase,9907.86,11.46,12,824.7,810.75,2026-06-30
Pai,MEDPLUS,INE804L01022,Medplus Health Services Limited,2026-06-30,Sale,-9554.41,25.79,-12,798.35,810.75,2026-06-30
Pai,MOL,INE0CT101020,Meghmani Organics Limited,2022-10-24,Purchase,11295,0,100,112.95,,
Pai,MOL,INE0CT101020,Meghmani Organics Limited,2022-11-02,Purchase,770,0,7,110,,
Pai,MOL,INE0CT101020,Meghmani Organics Limited,2022-12-01,Purchase,895.2,0,8,111.9,,
Pai,MOL,INE0CT101020,Meghmani Organics Limited,2023-01-12,Purchase,548.25,0,5,109.65,,
Pai,MOL,INE0CT101020,Meghmani Organics Limited,2023-02-13,Purchase,99.6,0,1,99.6,,
Pai,MOL,INE0CT101020,Meghmani Organics Limited,2023-02-13,Purchase,199.3,0,2,99.65,,
Pai,MOL,INE0CT101020,Meghmani Organics Limited,2023-03-13,Purchase,1798,0,20,89.9,,
Pai,MOL,INE0CT101020,Meghmani Organics Limited,2023-04-12,Purchase,645.4,0,7,92.2,,
Pai,MOL,INE0CT101020,Meghmani Organics Limited,2023-06-20,Dividend,210,0,0,0,,
Pai,MOL,INE0CT101020,Meghmani Organics Limited,2024-03-05,Sale,-3042.56,0,-32,95.08,,
Pai,MOL,INE0CT101020,Meghmani Organics Limited,2024-03-05,Sale,-11218.3,0,-118,95.07,,
Pai,MMP,INE511Y01018,MMP Industries Limited,2025-10-20,Purchase,8665.8,0,33,262.6,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2025-10-20,Purchase,9480.6,0,36,263.35,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2025-10-20,Purchase,12157.5,38.85,46,263.45,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2025-10-20,Purchase,2364.3,0,9,262.7,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2025-10-29,Purchase,280.63,0.33,1,280.3,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2026-03-12,Sale,-1350,0,-6,225,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2026-03-12,Sale,-7136.97,44.47,-32,224.42,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2026-03-12,Sale,-4488.2,0,-20,224.41,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2026-03-12,Sale,-6519.78,0,-29,224.82,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2026-03-12,Sale,-6744.3,0,-30,224.81,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2026-03-12,Sale,-1798.64,0,-8,224.83,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2026-04-20,Purchase,254.13,0,1,254.13,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2026-04-20,Purchase,6879.66,15.45,27,254.23,326.25,2026-08-07
Pai,MMP,INE511Y01018,MMP Industries Limited,2026-04-20,Purchase,5850.05,0,23,254.35,326.25,2026-08-07
Pai,MOLDTECH,INE835B01035,Mold-Tek Technologies Limited,2023-06-21,Purchase,2910.6,0,9,323.4,,
Pai,MOLDTECH,INE835B01035,Mold-Tek Technologies Limited,2023-07-13,Purchase,1660.4,0,7,237.2,,
Pai,MOLDTECH,INE835B01035,Mold-Tek Technologies Limited,2023-07-13,Purchase,1177.75,0,5,235.55,,
Pai,MOLDTECH,INE835B01035,Mold-Tek Technologies Limited,2023-08-14,Purchase,308.65,0,1,308.65,,
Pai,MOLDTECH,INE835B01035,Mold-Tek Technologies Limited,2023-09-18,Dividend,30.8,0,0,0,,
Pai,MOLDTECH,INE835B01035,Mold-Tek Technologies Limited,2023-10-12,Purchase,701.9,0,2,350.95,,
Pai,MOLDTECH,INE835B01035,Mold-Tek Technologies Limited,2024-03-05,Sale,-4995.6,0,-24,208.15,,
Pai,MSUMI,INE0FS801015,Motherson Sumi Wiring India Limited,2026-05-20,Purchase,39.15,0,1,39.15,41.16,2026-08-07
Pai,MSUMI,INE0FS801015,Motherson Sumi Wiring India Limited,2026-05-20,Purchase,34891.6,0,891,39.16,41.16,2026-08-07
Pai,MSUMI,INE0FS801015,Motherson Sumi Wiring India Limited,2026-05-20,Purchase,43298.2,93.68,1103,39.17,41.16,2026-08-07
Pai,MSUMI,INE0FS801015,Motherson Sumi Wiring India Limited,2026-05-25,Purchase,1207.2,0,30,40.24,41.16,2026-08-07
Pai,MSUMI,INE0FS801015,Motherson Sumi Wiring India Limited,2026-05-25,Purchase,189817,481.27,4704,40.25,41.16,2026-08-07
Pai,MSUMI,INE0FS801015,Motherson Sumi Wiring India Limited,2026-05-25,Purchase,6924.72,0,172,40.26,41.16,2026-08-07
Pai,MSUMI,INE0FS801015,Motherson Sumi Wiring India Limited,2026-05-25,Purchase,62434,0,1550,40.28,41.16,2026-08-07
Pai,MSUMI,INE0FS801015,Motherson Sumi Wiring India Limited,2026-05-25,Purchase,142788,0,3544,40.29,41.16,2026-08-07
Pai,MSUMI,INE0FS801015,Motherson Sumi Wiring India Limited,2026-07-14,Dividend,6957.1,0,0,0,41.16,2026-08-07
Pai,MPSLTD,INE943D01017,MPS Limited,2025-10-20,Purchase,2298.6,0,1,2298.6,2931.2,2026-08-07
Pai,MPSLTD,INE943D01017,MPS Limited,2025-10-20,Purchase,2298.7,0,1,2298.7,2931.2,2026-08-07
Pai,MPSLTD,INE943D01017,MPS Limited,2025-10-20,Purchase,2299,0,1,2299,2931.2,2026-08-07
Pai,MPSLTD,INE943D01017,MPS Limited,2025-10-20,Purchase,11497.5,0,5,2299.5,2931.2,2026-08-07
Pai,MPSLTD,INE943D01017,MPS Limited,2025-10-20,Purchase,6899.1,0,3,2299.7,2931.2,2026-08-07
Pai,MPSLTD,INE943D01017,MPS Limited,2025-10-20,Purchase,13798.8,0,6,2299.8,2931.2,2026-08-07
